CTT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Filial;C Custo;Classe;Cond Normal;Desc Moeda 1;CC Bloq;Dt Ini Exist;Dt Fim Exist;CC Lucr/Perd;CC Ponte LP;Conf. Livros;CC Superior;Cod Red. CC.;Tipo Lotação;Cnt Reg Niv1;Regra Nivel2;Tp eSocial;Regra Nivel3;Nome Tomador;Item Obrigat;Cl.Vlr Obrig;Aceita Item;Aceita Cl.Vl;C.C.Var.Mon.;CC.Red. Var.;C. Sinco;Operacao;T.Insc.Tomad;CNPJ/CEI Tom;Insc eSocial;End.Tomador;Bair.Tomador;Cep Tomador;Estado;Cod.Munic.;Mun.Tomador;Cód. FPAS;Terc FPAS;% Empresa;% Terceiros;% Acid.Trab.;Fat.Acd.Prev;% RAT;Ocorrencia;Vlr.Fatura;Vlr.Retido;Rec.Fatur.;Ind.Cont.Pat;Cód CNAE;T.InsContrat;N.InsContrat;T.InsProprie;N.InsProprie;Int. Reserve;Sinc Reserve;Ativ.01 Ob.;Ativ.02 Ob.;Ativ.03 Ob.;Ativ.04 Ob.;Outr.At.Ob?;Ativ.01 Ac.;Ativ.02 Ac.;Ativ.03 Ac.;Ativ.04 Ac.;Ac.Outra At?;Grp.Aprov CP;CC Anterior
01;10506;Analitico;Despesa;ESTUDIO - AIC;Bloqueado;01/01/1980;  /  /    ;10506;;;105;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10507;Analitico;Despesa;SITE - AIC EXTERNO;Bloqueado;01/01/1980;  /  /    ;10507;;;105;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;106;Sintetico;Despesa;ASSESSORIA LEGISLATIVA - DAL;Bloqueado;01/01/1980;  /  /    ;106;;;1;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;2103
01;10601;Analitico;Despesa;DIRECAO - DAL;Bloqueado;01/01/1980;  /  /    ;10601;;;106;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10602;Analitico;Despesa;ASSESSORIA INTERNA - DAL;Bloqueado;01/01/1980;  /  /    ;10602;;;106;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10603;Analitico;Despesa;ASSESSORIA EXTERNA - DAL;Bloqueado;01/01/1980;  /  /    ;10603;;;106;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;107;Sintetico;Receita;DIRETORIA DE COMPETICOES - DCO;Bloqueado;01/01/1980;  /  /    ;107;;;1;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2104
01;10701;Analitico;Receita;DIRECAO - DCO;Bloqueado;01/01/1980;  /  /    ;10701;;;107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10702;Analitico;Receita;ASSESSORIA INTERNA - DCO;Bloqueado;01/01/1980;  /  /    ;10702;;;107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10703;Analitico;Receita;ASSESSORIA EXTERNA - DCO;Bloqueado;01/01/1980;  /  /    ;10703;;;107;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10704;Analitico;Receita;SEMINARIO DE OPERACOES - DCO;Bloqueado;01/01/1980;  /  /    ;10704;;;107;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;108;Sintetico;Despesa;DIRETORIA DE COORDENACAO - DC;Bloqueado;01/01/1980;  /  /    ;108;;;1;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;2105
01;10801;Analitico;Despesa;DIRECAO - DC;Bloqueado;01/01/1980;  /  /    ;10801;;;108;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10802;Analitico;Despesa;ASSESSORIA INTERNA - DC;Bloqueado;01/01/1980;  /  /    ;10802;;;108;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10803;Analitico;Despesa;ASSESSORIA EXTERNA - DC;Bloqueado;01/01/1980;  /  /    ;10803;;;108;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;109;Sintetico;Despesa;DIRETORIA FINANCEIRA - DFI;Bloqueado;01/01/1980;  /  /    ;109;;;1;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;2107
01;10901;Analitico;Despesa;DIRECAO - DFI;Bloqueado;01/01/1980;  /  /    ;10901;;;109;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10902;Analitico;Despesa;ASSESSORIA INTERNA - DFI;Bloqueado;01/01/1980;  /  /    ;10902;;;109;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10903;Analitico;Despesa;ASSESSORIA EXTERNA - DFI;Bloqueado;01/01/1980;  /  /    ;10903;;;109;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10904;Analitico;Despesa;CONTABILIDADE - DFI;Bloqueado;01/01/1980;  /  /    ;10904;;;109;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10905;Analitico;Despesa;CONTROLADORIA - DFI;Bloqueado;01/01/1980;  /  /    ;10905;;;109;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;10906;Sintetico;Despesa;PLANEJAMENTO ESTRATEGICO - PJE;Bloqueado;01/01/1980;  /  /    ;10906;;;109;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;1090601;Analitico;Despesa;ASSESSORIA INTERNA - PJE;Bloqueado;01/01/1980;  /  /    ;1090601;;;10906;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210433
01;1090602;Analitico;Despesa;ASSESSORIA EXTERNA - PJE;Bloqueado;01/01/1980;  /  /    ;1090602;;;10906;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210434
01;1090603;Analitico;Receita;ESTUDO SOBRE VIOLENCIA NOS ESTADIOS;Bloqueado;01/01/1980;  /  /    ;1090603;;;10906;;;000001;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;210435
01;11;Sintetico;Despesa;CBF;Nao Bloqueado;01/01/1980;  /  /    ;11;;;1;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110;Sintetico;Despesa;DIRETORIA JURIDICA - DJU;Bloqueado;01/01/1980;  /  /    ;110;;;1;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;37;2108
01;11001;Analitico;Despesa;DIRECAO - DJU;Bloqueado;01/01/1980;  /  /    ;11001;;;110;;;000002;;;;0;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11002;Analitico;Despesa;ASSESSORIA INTERNA - DJU;Bloqueado;01/01/1980;  /  /    ;11002;;;110;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11003;Analitico;Despesa;ASSESSORIA EXTERNA - DJU;Bloqueado;01/01/1980;  /  /    ;11003;;;110;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;1101;Sintetico;Despesa;ASSEMBLEIA GERAL;Nao Bloqueado;01/01/1980;  /  /    ;1101;;;11;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110101;Analitico;Despesa;ASSEMBLEIA GERAL;Nao Bloqueado;01/01/1980;  /  /    ;110101;;;1101;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;1102;Sintetico;Despesa;FILIADAS;Nao Bloqueado;01/01/1980;  /  /    ;1102;;;11;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110201;Analitico;Receita;ACRE;Nao Bloqueado;01/01/1980;  /  /    ;110201;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110202;Analitico;Receita;ALAGOAS;Nao Bloqueado;01/01/1980;  /  /    ;110202;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;321613;2
01;110203;Analitico;Receita;AMAPA;Nao Bloqueado;01/01/1980;  /  /    ;110203;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110204;Analitico;Receita;AMAZONAS;Nao Bloqueado;01/01/1980;  /  /    ;110204;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110205;Analitico;Receita;BAHIA;Nao Bloqueado;01/01/1980;  /  /    ;110205;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110206;Analitico;Receita;CEARA;Nao Bloqueado;01/01/1980;  /  /    ;110206;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110207;Analitico;Receita;DISTRITO FEDERAL;Nao Bloqueado;01/01/1980;  /  /    ;110207;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110208;Analitico;Receita;ESPIRITO SANTO;Nao Bloqueado;01/01/1980;  /  /    ;110208;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110209;Analitico;Receita;GOIAS;Nao Bloqueado;01/01/1980;  /  /    ;110209;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110210;Analitico;Receita;MARANHAO;Nao Bloqueado;01/01/1980;  /  /    ;110210;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110211;Analitico;Receita;MATO GROSSO;Nao Bloqueado;01/01/1980;  /  /    ;110211;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;321618;2
01;110212;Analitico;Receita;MATO GROSSO DO SUL;Nao Bloqueado;01/01/1980;  /  /    ;110212;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110213;Analitico;Receita;MINAS GERAIS;Nao Bloqueado;01/01/1980;  /  /    ;110213;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110214;Analitico;Receita;PARA;Nao Bloqueado;01/01/1980;  /  /    ;110214;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110215;Analitico;Receita;PARAIBA;Nao Bloqueado;01/01/1980;  /  /    ;110215;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110216;Analitico;Receita;PARANA;Nao Bloqueado;01/01/1980;  /  /    ;110216;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110217;Analitico;Receita;PERNAMBUCO;Nao Bloqueado;01/01/1980;  /  /    ;110217;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110218;Analitico;Receita;PIAUI;Nao Bloqueado;01/01/1980;  /  /    ;110218;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110219;Analitico;Receita;RIO DE JANEIRO;Nao Bloqueado;01/01/1980;  /  /    ;110219;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110220;Analitico;Receita;RIO GRANDE DO NORTE;Nao Bloqueado;01/01/1980;  /  /    ;110220;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110221;Analitico;Receita;RIO GRANDE DO SUL;Nao Bloqueado;01/01/1980;  /  /    ;110221;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110222;Analitico;Receita;RONDONIA;Nao Bloqueado;01/01/1980;  /  /    ;110222;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110223;Analitico;Receita;RORAIMA;Nao Bloqueado;01/01/1980;  /  /    ;110223;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110224;Analitico;Receita;SANTA CATARINA;Nao Bloqueado;01/01/1980;  /  /    ;110224;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110225;Analitico;Receita;SAO PAULO;Nao Bloqueado;01/01/1980;  /  /    ;110225;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110226;Analitico;Receita;SERGIPE;Nao Bloqueado;01/01/1980;  /  /    ;110226;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110227;Analitico;Receita;TOCANTINS;Nao Bloqueado;01/01/1980;  /  /    ;110227;;;1102;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;1103;Sintetico;Receita;ORGAOS AUXILIARES E DE COOPERACAO;Nao Bloqueado;01/01/1980;  /  /    ;1103;;;11;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110301;Analitico;Receita;COMISSAO DE ARBITRAGEM - CA;Nao Bloqueado;01/01/1980;  /  /    ;110301;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11030101;Analitico;Receita;ARBITRAGEM VAR;Nao Bloqueado;01/01/1980;  /  /    ;11030101;;;110301;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;11030102;Analitico;Receita;ESCOLA NACIONAL DE ARBITRAGEM DE FUTEBOL;Nao Bloqueado;01/01/1980;  /  /    ;11030102;;;110301;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;11030103;Analitico;Receita;SEMIN. FIFA – ÁRBITROS CONCACAF/CONMEBOL;Nao Bloqueado;01/01/1980;  /  /    ;11030103;;;110301;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110302;Analitico;Receita;COMISSAO NACIONAL DE CONTROLE DE DOPAGEM;Nao Bloqueado;01/01/1980;  /  /    ;110302;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110303;Analitico;Despesa;CONSELHO CONSULTIVO;Nao Bloqueado;01/01/1980;  /  /    ;110303;;;1103;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110304;Analitico;Receita;CONSELHO TECNICO;Nao Bloqueado;01/01/1980;  /  /    ;110304;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110305;Analitico;Receita;COMISSAO NACIONAL DE MEDICOS DE FUTEBOL;Nao Bloqueado;01/01/1980;  /  /    ;110305;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110306;Analitico;Despesa;CONSELHO FISCAL;Nao Bloqueado;01/01/1980;  /  /    ;110306;;;1103;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110307;Analitico;Despesa;COMISSAO DE ETICA;Nao Bloqueado;01/01/1980;  /  /    ;110307;;;1103;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110308;Analitico;Despesa;VICE PRESIDENCIAS;Nao Bloqueado;01/01/1980;  /  /    ;110308;;;1103;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110309;Analitico;Receita;SUPERIOR TRIBUNAL DE JUSTICA DESPORTIVA;Nao Bloqueado;01/01/1980;  /  /    ;110309;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110310;Analitico;Receita;CAMARA NACIONAL DE RESOLUCAO DE DISPUTAS;Nao Bloqueado;01/01/1980;  /  /    ;110310;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110311;Analitico;Receita;DIR RELACOES INSTITUCIONAIS;Nao Bloqueado;01/01/1980;  /  /    ;110311;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110312;Analitico;Receita;PRESIDENCIA FEDERACOES;Nao Bloqueado;01/01/1980;  /  /    ;110312;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110313;Analitico;Receita;PRESIDENCIA CLUBES;Nao Bloqueado;01/01/1980;  /  /    ;110313;;;1103;;01;000001;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;110314;Analitico;;SINDICATO NACIONAL DAS ASSOCIACOES DE FU;Nao Bloqueado;01/01/1980;  /  /    ;110314;;;1103;;01;;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;17;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;1104;Sintetico;Despesa;DIRETORIAS E DEPARTAMENTOS;Nao Bloqueado;01/01/1980;  /  /    ;1104;;;11;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
01;110401;Analitico;Despesa;PRESIDENCIA;Nao Bloqueado;01/01/1980;  /  /    ;110401;;;1104;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;2
01;11040102;Analitico;Despesa;EVENTOS;Nao Bloqueado;01/01/1980;  /  /    ;11040102;;;110401;;01;000002;;;;;Nao;Nao;Sim;Sim;;;;;;.   .   /    -;;;;-;;;;566;0099;0;0;0;0;0;18;0;0;;;- /;;;;;Não;Pendente inclusão;;;;;;;;;;;;
